,year,maxtemp,averagetemp,minimumtemp,state
382,2005,26.165,13.791666666666664,-0.5750000000000001,MO
383,2005,19.92,6.199000000000001,-7.871999999999999,MT
384,2005,24.95,10.653,-4.835,NE
385,2005,24.555000000000003,10.356750000000002,-0.1499999999999999,NV
386,2005,20.806,6.921166666666667,-8.999,NH
387,2005,24.591,11.641916666666665,-1.7000000000000002,NJ
388,2005,24.295,12.798250000000001,2.53,NM
389,2005,22.462000000000003,8.511666666666667,-6.959,NY
390,2005,26.658,15.660583333333335,4.751,NC
391,2005,21.485,6.095499999999999,-14.057,ND
392,2005,24.589,11.396666666666667,-2.443,OH
393,2005,27.394,16.355,3.666,OK
394,2005,19.682,8.840000000000002,-0.1029999999999999,OG
395,2005,23.468000000000004,10.218,-2.9570000000000003,PA
396,2005,22.98,10.071083333333332,-3.189,RI
397,2005,27.896,17.73,7.278,SC
398,2005,24.014000000000006,8.820166666666667,-8.378,SD
399,2005,26.387,15.077499999999999,2.502,TN
400,2005,28.315,18.954583333333336,8.425,TX
401,2005,23.447,9.326666666666666,-1.975,UT
402,2005,20.811,6.792916666666667,-9.414,VT
403,2005,25.592,13.688249999999998,1.878,VA
404,2005,18.709,8.53175,-1.485,WA
405,2005,24.184,11.980416666666668,-0.7020000000000001,WV
406,2005,21.808000000000003,7.6615,-9.394,WI
407,2005,20.205,6.2268333333333326,-6.051,WY
408,2006,28.479,18.29575,8.016,AL
409,2006,11.822,-4.1160000000000005,-22.745,AK
410,2006,28.201,16.220166666666668,5.057,AZ
411,2006,28.3,16.949,5.019,AR
412,2006,26.279,14.945416666666665,6.676,CA
413,2006,21.047,7.9735000000000005,-3.238,CO
414,2006,23.14,11.025416666666667,-0.6049999999999998,CT
415,2006,25.28,13.668333333333331,2.415,DE
416,2006,25.83,13.588583333333332,1.982,DC
417,2006,28.545,22.392,15.264,FL
418,2006,28.074,18.6015,9.037,GA
419,2006,24.845,23.03441666666667,20.781,HI
420,2006,21.068,6.43225,-4.678999999999999,ID
421,2006,25.593000000000004,12.576833333333333,-0.4390000000000001,IL
422,2006,24.923,12.418750000000001,0.0390000000000001,IN
423,2006,25.22,10.797833333333335,-3.412,IA
424,2006,27.814,14.070916666666669,1.4680000000000002,KS
425,2006,25.713,14.110750000000001,2.322,KY
426,2006,29.057,20.227833333333333,10.794,LA
427,2006,20.406,6.803,-7.181,ME
428,2006,25.42,13.737083333333336,2.503,MD
429,2006,22.603,9.739083333333333,-2.665,MA
430,2006,22.044,8.637333333333332,-5.015,MI
431,2006,23.164,7.095833333333334,-10.477,MN
432,2006,28.962000000000003,18.77416666666667,8.142000000000001,MS
433,2006,26.704,14.110750000000001,1.255,MO
434,2006,21.958,6.911416666666667,-5.0790000000000015,MT
435,2006,25.934,10.915416666666665,-2.207,NE
436,2006,24.808000000000003,10.466416666666666,-0.8909999999999999,NV
437,2006,21.524,7.893750000000001,-5.395,NH
438,2006,24.688,12.519916666666667,0.815,NJ
439,2006,24.017,12.83475,1.223,NM
440,2006,22.479000000000006,9.28575,-3.5210000000000004,NY
441,2006,26.223000000000003,15.863583333333331,5.789999999999999,NC
442,2006,23.739,6.9141666666666675,-9.095,ND
443,2006,24.14,11.903166666666666,-0.1430000000000002,OH
444,2006,29.335,17.10775,5.224,OK
445,2006,20.709000000000003,8.960333333333333,0.419,OG
446,2006,23.298,10.9315,-1.018,PA
447,2006,23.082,10.989166666666664,-0.6409999999999999,RI
448,2006,27.68,18.011666666666667,8.414,SC
449,2006,26.116,9.299999999999999,-4.852,SD
450,2006,26.499,15.16925,3.61,TN
451,2006,28.901,19.589583333333334,8.874,TX
452,2006,23.578000000000003,9.240666666666668,-2.609,UT
453,2006,21.365,7.6827499999999995,-5.78,VT
454,2006,25.25,14.07575,3.253,VA
455,2006,19.816,8.675333333333334,-0.769,WA
456,2006,23.601,12.230416666666665,0.89,WV
457,2006,22.96,8.152083333333334,-7.205,WI
458,2006,21.396,6.427583333333334,-5.684,WY
459,2007,29.61,18.423333333333332,7.468,AL
460,2007,13.289,-3.252416666666667,-19.423,AK
461,2007,28.01,16.44333333333333,3.572,AZ
462,2007,29.226,16.833666666666662,4.437,AR
463,2007,24.957,15.06241666666667,5.159000000000002,CA
464,2007,21.032,7.827916666666667,-7.095,CO
465,2007,21.513,10.097666666666667,-3.877,CT
466,2007,24.22,13.013,-1.4380000000000002,DE
467,2007,24.944000000000003,13.133416666666667,-2.353,DC
468,2007,29.073,22.588083333333334,15.241,FL
469,2007,28.98,18.752333333333336,8.595,GA
470,2007,24.575,23.001333333333335,20.963,HI
471,2007,22.079,6.739416666666666,-7.127999999999999,ID
472,2007,26.195,12.372166666666665,-5.415,IL
473,2007,25.716,12.359416666666668,-6.178999999999999,IN
474,2007,24.244,10.009666666666668,-8.481,IA
475,2007,27.945,13.084083333333334,-2.7460000000000004,KS
476,2007,27.661,14.567750000000002,-1.3389999999999995,KY
477,2007,29.323,20.020999999999997,9.911,LA
478,2007,18.268,5.080583333333333,-11.06,ME
479,2007,24.814,13.330833333333333,-1.5870000000000002,MD
480,2007,20.777,8.638416666666666,-6.026,MA
481,2007,20.756,8.095666666666668,-8.963999999999997,MI
482,2007,21.765,5.993833333333334,-13.342,MN
483,2007,29.679,18.85108333333333,8.104,MS
484,2007,27.987,13.76033333333333,-1.6789999999999998,MO
485,2007,23.112,6.726916666666667,-5.977,MT
486,2007,25.165,10.297833333333331,-5.605,NE
487,2007,25.112,10.84533333333333,-2.9080000000000004,NV
488,2007,19.213,6.445833333333334,-9.552,NH
489,2007,23.073,11.736083333333335,-3.201,NJ
490,2007,23.53,12.487,-0.843,NM
491,2007,20.725,8.206416666666668,-8.190000000000001,NY
492,2007,27.405,16.21791666666667,4.183999999999998,NC
493,2007,23.323,5.769916666666667,-13.257,ND
494,2007,24.421,11.646999999999998,-6.5920000000000005,OH
495,2007,28.658,15.931333333333335,1.888,OK
496,2007,20.999,8.895833333333332,-1.116,OG
497,2007,22.249,10.247333333333334,-6.214,PA
498,2007,21.481,10.050916666666668,-3.818,RI
499,2007,29.175,18.37916666666667,7.693,SC
500,2007,25.14,8.565,-8.966000000000003,SD
501,2007,28.454,15.723,2.095,TN
502,2007,28.031,18.33758333333333,5.734,TX
503,2007,24.267,9.664333333333333,-5.547999999999999,UT
504,2007,18.944000000000003,6.234333333333332,-10.119,VT
505,2007,25.914,14.174333333333335,-0.0099999999999997,VA
506,2007,20.208,8.302416666666666,-2.084,WA
507,2007,24.545,12.28025,-3.988,WV
508,2007,21.06600000000001,7.4899166666666686,-10.957,WI
509,2007,21.704,6.510583333333333,-8.306000000000001,WY
510,2008,27.218000000000004,17.5695,6.377999999999999,AL
511,2008,10.936,-4.864083333333334,-20.132,AK
512,2008,27.165,15.916333333333329,4.016,AZ
513,2008,27.337000000000003,15.761750000000001,3.939,AR
514,2008,24.726,15.071166666666668,5.119,CA
515,2008,20.797,7.088583333333335,-6.4910000000000005,CO
516,2008,22.814,10.328499999999998,-0.3789999999999998,CT
517,2008,24.783,13.05175,2.367,DE
518,2008,24.947000000000006,12.764000000000001,1.531,DC
519,2008,27.793000000000006,22.106583333333333,15.325,FL
520,2008,26.979,18.050333333333334,7.614,GA
521,2008,24.259,22.75341666666667,20.858,HI
522,2008,19.087,5.509333333333333,-7.587000000000001,ID
523,2008,24.111,10.841916666666668,-3.076,IL
524,2008,23.769,11.100166666666667,-2.037,IN
525,2008,23.681,8.356083333333332,-7.912999999999999,IA
526,2008,26.449,12.26291666666667,-1.171,KS
527,2008,24.598000000000003,13.2845,0.764,KY
528,2008,28.639000000000006,19.620833333333334,9.297,LA
529,2008,19.82,5.562000000000001,-7.452999999999999,ME
530,2008,24.645,13.064666666666666,2.165,MD
531,2008,22.032,8.8485,-2.641,MA
532,2008,20.366,7.0261666666666684,-7.269,MI
533,2008,20.584,4.3685,-13.682,MN
534,2008,28.0,17.981166666666667,6.791,MS
535,2008,25.37,12.262916666666667,-0.73,MO
536,2008,19.354,5.283,-10.105,MT
537,2008,24.438,9.005916666666668,-5.85,NE
538,2008,23.715000000000003,10.222166666666666,-2.925,NV
539,2008,20.637,6.828666666666668,-5.575,NH
540,2008,24.205,11.761583333333334,0.7869999999999999,NJ
541,2008,22.616,12.206499999999998,0.187,NM
542,2008,21.446,8.29275,-4.208,NY
543,2008,25.42,15.533333333333331,4.739,NC
544,2008,21.13000000000001,4.399083333333334,-14.785,ND
545,2008,23.178,10.764833333333334,-1.7180000000000002,OH
546,2008,28.03700000000001,15.637416666666669,3.618,OK
547,2008,19.062,8.315166666666666,-1.939,OG
548,2008,22.432,9.896333333333336,-1.999,PA
549,2008,22.762,10.28175,-0.3719999999999999,RI
550,2008,27.159,17.67716666666667,7.081,SC
551,2008,23.149,6.9522499999999985,-9.717,SD
552,2008,25.306,14.4525,2.324,TN
553,2008,28.459,18.712,7.673999999999999,TX
554,2008,23.024,8.630916666666666,-5.654,UT
555,2008,20.278,6.623,-6.0520000000000005,VT
556,2008,24.278,13.57783333333333,2.391,VA
557,2008,18.132,7.685916666666667,-3.177,WA
558,2008,22.513,11.478416666666668,-0.22,WV
559,2008,20.857000000000006,5.903583333333334,-9.991,WI
560,2008,19.748,5.06675,-8.551,WY
561,2009,26.887,17.60683333333333,7.318999999999999,AL
562,2009,13.637,-3.9795,-20.473,AK
563,2009,28.474,16.188499999999998,3.588,AZ
564,2009,26.371,15.81225,3.5,AR
565,2009,25.301,15.004249999999999,5.357,CA
566,2009,19.548,7.219166666666666,-6.979,CO
567,2009,22.308000000000003,9.744250000000001,-4.8180000000000005,CT
568,2009,24.706,12.540583333333336,-1.0499999999999998,DE
569,2009,24.831,12.437666666666667,-2.133,DC
570,2009,28.199,22.291583333333335,14.817,FL
571,2009,27.111,18.035083333333336,8.378,GA
572,2009,24.976,22.8195,20.243,HI
573,2009,18.651,5.664250000000002,-7.598000000000001,ID
574,2009,22.947,11.129999999999997,-6.058,IL
575,2009,22.74,11.207583333333334,-5.636,IN
576,2009,21.247000000000003,8.796583333333333,-9.587,IA
577,2009,24.808000000000003,12.294000000000004,-2.9560000000000004,KS
578,2009,23.917,13.326250000000002,-1.041,KY
579,2009,28.44100000000001,19.73466666666667,9.172,LA
580,2009,19.068,5.165666666666667,-13.102,ME
581,2009,24.755,12.711916666666667,-1.179,MD
582,2009,21.345,8.377500000000001,-7.446000000000001,MA
583,2009,18.929,6.8675,-10.257,MI
584,2009,18.377,4.767166666666667,-16.131,MN
585,2009,27.403,18.131583333333335,7.3290000000000015,MS
586,2009,24.233,12.5615,-2.439,MO
587,2009,18.24,5.145416666666667,-11.161,MT
588,2009,21.786,8.941583333333332,-7.241,NE
589,2009,23.596,10.204500000000001,-3.71,NV
590,2009,19.861,6.359916666666667,-10.91,NH
591,2009,23.676,11.255583333333334,-3.3600000000000003,NJ
592,2009,24.101,12.502666666666665,-0.4430000000000001,NM
593,2009,20.849,7.883749999999999,-8.828,NY
594,2009,25.532,15.304916666666669,4.01,NC
595,2009,18.603,3.995083333333333,-14.654000000000002,ND
596,2009,22.328000000000003,10.731416666666668,-5.92,OH
597,2009,27.495,15.568583333333335,1.597,OK
598,2009,19.929,8.559083333333332,-2.036,OG
599,2009,21.947,9.65075,-6.074,PA
600,2009,22.269,9.70475,-4.834,RI
601,2009,26.935,17.515833333333337,7.199,SC
602,2009,20.489,6.7669999999999995,-9.925,SD
603,2009,24.669,14.437166666666668,1.741,TN
604,2009,29.159,18.832583333333336,6.09,TX
605,2009,22.565,8.830083333333333,-5.981,UT
606,2009,19.593,6.1935,-11.21,VT
607,2009,24.492,13.268916666666668,0.4079999999999999,VA
608,2009,19.764,8.047583333333334,-3.039,WA
609,2009,22.565,11.411083333333332,-2.608,WV
610,2009,18.71,6.204666666666665,-13.702,WI
611,2009,17.840999999999998,5.199916666666666,-9.593,WY
612,2010,28.844,17.460583333333332,4.617,AL
613,2010,11.441,-3.454916666666667,-20.947,AK
614,2010,27.859,15.797999999999996,5.294,AZ
615,2010,29.293000000000003,16.471416666666666,2.466,AR
616,2010,24.508000000000003,14.408166666666668,7.316,CA
617,2010,20.489,7.758666666666667,-4.363,CO
618,2010,23.859,11.057416666666667,-1.947,CT
619,2010,26.063,13.313333333333333,0.032,DE
620,2010,26.520000000000003,13.280833333333332,-0.7410000000000001,DC
621,2010,28.94400000000001,21.28066666666667,11.175,FL
622,2010,28.474,17.7615,4.984999999999999,GA
623,2010,24.104,22.76183333333334,21.059,HI
624,2010,17.802,5.920166666666667,-3.855,ID
625,2010,25.827,12.002250000000002,-5.334,IL
626,2010,25.53,11.990833333333335,-4.256,IN
627,2010,24.537,9.645416666666668,-9.59,IA
628,2010,27.077,13.231,-2.569,KS
629,2010,26.355,13.70375,-1.4650000000000003,KY
630,2010,29.81,19.47791666666667,7.367000000000001,LA
631,2010,20.691,7.181166666666666,-6.263,ME
632,2010,26.22,13.381250000000001,-0.452,MD
633,2010,23.055,9.826916666666667,-3.795,MA
634,2010,22.097,8.663583333333333,-5.533,MI
635,2010,21.666,6.282333333333333,-12.48,MN
636,2010,29.37,18.075749999999996,5.170999999999999,MS
637,2010,26.786,13.258500000000003,-3.683,MO
638,2010,18.131,5.426750000000001,-7.145,MT
639,2010,24.351,9.925,-5.54,NE
640,2010,23.582,10.032833333333334,-0.048,NV
641,2010,21.885,8.019,-6.065,NH
642,2010,25.384,12.267416666666664,-1.151,NJ
643,2010,23.258000000000003,12.452250000000001,0.7510000000000001,NM
644,2010,22.722,9.141583333333335,-5.019,NY
645,2010,26.732,15.355416666666663,1.2249999999999996,NC
646,2010,21.006,5.25875,-12.334,ND
647,2010,24.767,11.398583333333335,-3.726,OH
648,2010,29.321,16.084916666666665,1.864,OK
649,2010,18.533,8.574583333333335,0.903,OG
650,2010,23.737,10.5745,-3.305,PA
651,2010,23.799,11.031416666666667,-1.9370000000000005,RI
652,2010,28.258000000000006,17.402583333333336,3.984,SC
653,2010,23.545,7.677666666666666,-9.234,SD
654,2010,27.028,14.685250000000003,0.4430000000000001,TN
655,2010,29.393,18.498583333333332,6.609,TX
656,2010,22.489,8.804166666666667,-3.051,UT
657,2010,21.667,7.777666666666668,-6.3610000000000015,VT
658,2010,25.966,13.658500000000002,-0.8400000000000003,VA
659,2010,17.986,8.442166666666667,-0.07,WA
660,2010,24.227,11.723166666666666,-3.055,WV
661,2010,22.245,7.869250000000001,-9.003,WI
662,2010,18.698,5.7564166666666665,-5.727,WY
663,2011,28.281,18.12425,5.297000000000001,AL
664,2011,11.393,-3.793416666666667,-17.516000000000002,AK
665,2011,28.12,15.774000000000001,3.997,AZ
666,2011,29.654000000000003,16.866083333333332,3.093,AR
667,2011,24.032,14.265749999999999,6.2570000000000014,CA
668,2011,21.248,7.392250000000001,-4.816999999999998,CO
669,2011,23.269,10.831166666666666,-3.625,CT
670,2011,26.199,13.689666666666662,-1.169,DE
671,2011,26.895000000000003,13.557250000000002,-1.709,DC
672,2011,29.074,22.595916666666668,13.571,FL
673,2011,28.42,18.724,5.997000000000001,GA
674,2011,24.213,22.85275,21.505,HI
675,2011,18.82,5.425666666666667,-5.21,ID
676,2011,27.138,12.111833333333331,-4.81,IL
677,2011,26.81,12.17525,-4.33,IN
678,2011,26.404,9.723083333333333,-8.977,IA
679,2011,29.891,13.196166666666668,-2.53,KS
680,2011,27.067,14.21475,-0.96,KY
681,2011,30.663,20.209666666666667,8.426,LA
682,2011,19.843,6.225666666666666,-8.751999999999999,ME
683,2011,26.434,13.792333333333332,-1.031,MD
684,2011,22.434,9.419583333333334,-5.803999999999999,MA
685,2011,22.68,7.833083333333334,-7.927999999999999,MI
686,2011,22.89,5.835416666666667,-14.519,MN
687,2011,29.011000000000006,18.590333333333334,6.095,MS
688,2011,28.722,13.496916666666666,-2.9240000000000004,MO
689,2011,19.488,5.400166666666667,-8.725,MT
690,2011,25.975,9.630583333333332,-6.437,NE
691,2011,22.82,9.771083333333335,-1.106,NV
692,2011,21.192,7.4744166666666665,-8.291,NH
693,2011,25.333,12.39733333333333,-2.939,NJ
694,2011,25.04,12.734,-0.5419999999999998,NM
695,2011,22.669,9.007583333333333,-6.901,NY
696,2011,26.985,16.119333333333334,2.675,NC
697,2011,22.257,5.16125,-14.052,ND
698,2011,25.871,11.717,-4.428,OH
699,2011,32.2,16.896250000000002,1.886,OK
700,2011,19.0,8.077583333333331,0.3429999999999999,OG
701,2011,24.231,10.735916666666668,-4.8660000000000005,PA
702,2011,23.199,10.78425,-3.627,RI
703,2011,28.537,18.296916666666664,5.226,SC
704,2011,24.799000000000003,7.470083333333332,-10.247,SD
705,2011,27.09,15.237250000000001,1.1709999999999998,TN
706,2011,31.401,19.718083333333336,7.121,TX
707,2011,22.405,8.436666666666666,-3.796,UT
708,2011,21.116,7.32675,-8.64,VT
709,2011,26.081,14.291750000000002,0.1969999999999998,VA
710,2011,18.366,7.619333333333334,-0.6340000000000001,WA
711,2011,24.790000000000006,12.429333333333334,-2.39,WV
712,2011,23.248,7.191166666666665,-10.486,WI
713,2011,19.922,5.3122500000000015,-7.508000000000001,WY
714,2012,28.119,18.734916666666667,10.29,AL
715,2012,11.425999999999998,-5.280666666666668,-27.039,AK
716,2012,27.21,16.752416666666665,5.3980000000000015,AZ
717,2012,29.407000000000004,17.825999999999997,7.115,AR
718,2012,25.407,15.3585,6.062,CA
719,2012,21.644,8.991999999999999,-3.802,CO
720,2012,23.287,11.633416666666669,0.6600000000000001,CT
721,2012,26.137,14.090166666666667,3.5780000000000003,DE
722,2012,26.629,13.996583333333334,2.382,DC
723,2012,28.145,22.680833333333336,16.006,FL
724,2012,28.275,19.090833333333332,10.505999999999998,GA
725,2012,24.095,22.652083333333334,21.023000000000003,HI
726,2012,20.171,6.9558333333333335,-3.987000000000001,ID
727,2012,28.156,13.523749999999998,0.1390000000000002,IL
728,2012,27.461,13.319416666666667,0.432,IN
729,2012,27.277,11.742000000000003,-2.6160000000000005,IA
730,2012,29.673,14.837083333333334,1.5,KS
731,2012,27.608,15.027583333333338,3.707,KY
732,2012,28.336,20.766166666666667,13.089,LA
733,2012,19.895,6.813500000000001,-7.367999999999999,ME
734,2012,26.469,14.189083333333334,3.2630000000000003,MD
735,2012,22.503,10.316083333333333,-1.7569999999999997,MA
736,2012,23.108,9.345500000000003,-3.3539999999999988,MI
737,2012,23.8,7.553583333333333,-8.267000000000001,MN
738,2012,28.375,19.267666666666667,10.874,MS
739,2012,29.279,15.087000000000002,2.409,MO
740,2012,21.623,6.998833333333334,-5.896,MT
741,2012,27.32,11.819333333333335,-2.323,NE
742,2012,23.677,11.319666666666668,-0.631,NV
743,2012,21.064,8.322833333333334,-5.309,NH
744,2012,25.251,12.956583333333333,1.636,NJ
745,2012,23.867,13.482833333333332,2.046,NM
746,2012,22.646,9.91475,-2.897,NY
747,2012,27.262,16.32016666666667,6.947,NC
748,2012,23.849,7.05875,-10.262,ND
749,2012,25.93,12.625583333333333,0.2869999999999999,OH
750,2012,30.409,17.678500000000003,5.8660000000000005,OK
751,2012,19.733,9.030083333333332,0.077,OG
752,2012,24.076,11.479500000000002,-0.617,PA
753,2012,23.192,11.58641666666667,0.633,RI
754,2012,28.614,18.554249999999996,9.596,SC
755,2012,26.397,9.907749999999998,-5.629,SD
756,2012,27.383000000000003,16.01416666666667,5.799,TN
757,2012,28.942,19.926416666666668,10.127,TX
758,2012,22.669,10.248583333333334,-2.58,UT
759,2012,20.883000000000003,8.153166666666666,-5.615,VT
760,2012,26.479,14.564166666666667,4.122,VA
761,2012,19.106,8.477916666666667,-0.7699999999999998,WA
762,2012,24.982000000000006,12.877,1.848,WV
763,2012,24.157000000000004,8.959166666666667,-5.667000000000001,WI
764,2012,21.363000000000003,7.306166666666667,-5.374,WY
